location_hash,location_file,location_start_line,location_start_column,location_end_line,location_end_column,warning_rule_id,warning_rule_name,warning_message,warning_weakness,warning_severity
b0ffd821dc34c14f9b155656954eb3dc2884799d9ccaf9a37c5802a4f0e6fb8c,module/gmp-openh264.cpp,562,7,-1,63,FF1004,buffer/memcpy,buffer/memcpy:Does not check for buffer overflows when copying to destination (CWE-120).,CWE-120,LOW
03e1a812793394f40e55f717239bc63f6b6f9aada5079aea6b439dc042e6f1fa,module/gmp-openh264.cpp,740,9,-1,32,FF1004,buffer/memcpy,buffer/memcpy:Does not check for buffer overflows when copying to destination (CWE-120).,CWE-120,LOW
bb40634c065925a17f65428e56377951ed4208b36968c3200e15217bb7bf3485,test/encoder/EncUT_MotionEstimate.cpp,18,5,-1,69,FF1004,buffer/memcpy,buffer/memcpy:Does not check for buffer overflows when copying to destination (CWE-120).,CWE-120,LOW
06a249f23de2541a5cc32d1ce6cba65d53b0e2f3b4bbb16d61bd3cb72f046085,test/encoder/EncUT_MotionEstimate.cpp,239,5,-1,41,FF1016,format/printf,"format/printf:If format strings can be influenced by an attacker, they can be exploited (CWE-134).",CWE-134,LOW
310088abf7308fa8ed039afe7f9c54254081801766251523e92f47c4d0451007,test/encoder/EncUT_MotionEstimate.cpp,242,5,-1,41,FF1016,format/printf,"format/printf:If format strings can be influenced by an attacker, they can be exploited (CWE-134).",CWE-134,LOW
06a249f23de2541a5cc32d1ce6cba65d53b0e2f3b4bbb16d61bd3cb72f046085,test/encoder/EncUT_MotionEstimate.cpp,286,9,-1,45,FF1016,format/printf,"format/printf:If format strings can be influenced by an attacker, they can be exploited (CWE-134).",CWE-134,LOW
310088abf7308fa8ed039afe7f9c54254081801766251523e92f47c4d0451007,test/encoder/EncUT_MotionEstimate.cpp,289,9,-1,45,FF1016,format/printf,"format/printf:If format strings can be influenced by an attacker, they can be exploited (CWE-134).",CWE-134,LOW
ce8d2461740bbd6ba5b21077ff9adc73a82a5070a64b8dded1c89b415dba19d6,test/encoder/EncUT_MotionEstimate.cpp,558,11,-1,131,FF1016,format/printf,"format/printf:If format strings can be influenced by an attacker, they can be exploited (CWE-134).",CWE-134,LOW
96176e20b511919472fa84374b70b9d6ea864b513c6d0e4c04a44badde09e334,test/encoder/EncUT_MemoryAlloc.cpp,38,11,-1,54,FF1013,buffer/char,"buffer/char:Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","CWE-119,CWE-120",LOW
cf368c438b4da189a457c6b4523ee40f73d93fb3b48f2a4d0f84864b33f3cb07,test/encoder/EncUT_EncoderMbAux.cpp,298,5,-1,63,FF1004,buffer/memcpy,buffer/memcpy:Does not check for buffer overflows when copying to destination (CWE-120).,CWE-120,LOW
c4aad89e21e4ee735c4b8e0aa3c886a3dc88889d96e7fd2fc2a567422384aec8,test/encoder/EncUT_EncoderExt.cpp,439,3,-1,54,FF1004,buffer/memcpy,buffer/memcpy:Does not check for buffer overflows when copying to destination (CWE-120).,CWE-120,LOW
8554f13a8402107da26717b73c65f5099d952c17692ab074a3276118bffc4716,test/encoder/EncUT_EncoderExt.cpp,1162,20,-1,66,FF1029,buffer/read,"buffer/read:Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).","CWE-120,CWE-20",LOW
c4aad89e21e4ee735c4b8e0aa3c886a3dc88889d96e7fd2fc2a567422384aec8,test/encoder/EncUT_EncoderExt.cpp,1191,3,-1,54,FF1004,buffer/memcpy,buffer/memcpy:Does not check for buffer overflows when copying to destination (CWE-120).,CWE-120,LOW
fc295e1ec89c3cbde568859b7c0d9ff587f37d28b2bf51ce5fc03e5a12dba04e,test/encoder/EncUT_Reconstruct.cpp,253,5,-1,59,FF1004,buffer/memcpy,buffer/memcpy:Does not check for buffer overflows when copying to destination (CWE-120).,CWE-120,LOW
fc295e1ec89c3cbde568859b7c0d9ff587f37d28b2bf51ce5fc03e5a12dba04e,test/encoder/EncUT_Reconstruct.cpp,283,5,-1,59,FF1004,buffer/memcpy,buffer/memcpy:Does not check for buffer overflows when copying to destination (CWE-120).,CWE-120,LOW
fc295e1ec89c3cbde568859b7c0d9ff587f37d28b2bf51ce5fc03e5a12dba04e,test/encoder/EncUT_Reconstruct.cpp,312,5,-1,59,FF1004,buffer/memcpy,buffer/memcpy:Does not check for buffer overflows when copying to destination (CWE-120).,CWE-120,LOW
fc295e1ec89c3cbde568859b7c0d9ff587f37d28b2bf51ce5fc03e5a12dba04e,test/encoder/EncUT_Reconstruct.cpp,339,5,-1,59,FF1004,buffer/memcpy,buffer/memcpy:Does not check for buffer overflows when copying to destination (CWE-120).,CWE-120,LOW
547b58b63e6dc75a1c072eae00a555f55fa3a7a45f0d60bcef645ae5b431f7de,test/encoder/EncUT_Reconstruct.cpp,365,5,-1,60,FF1004,buffer/memcpy,buffer/memcpy:Does not check for buffer overflows when copying to destination (CWE-120).,CWE-120,LOW
547b58b63e6dc75a1c072eae00a555f55fa3a7a45f0d60bcef645ae5b431f7de,test/encoder/EncUT_Reconstruct.cpp,392,5,-1,60,FF1004,buffer/memcpy,buffer/memcpy:Does not check for buffer overflows when copying to destination (CWE-120).,CWE-120,LOW
547b58b63e6dc75a1c072eae00a555f55fa3a7a45f0d60bcef645ae5b431f7de,test/encoder/EncUT_Reconstruct.cpp,419,5,-1,60,FF1004,buffer/memcpy,buffer/memcpy:Does not check for buffer overflows when copying to destination (CWE-120).,CWE-120,LOW
547b58b63e6dc75a1c072eae00a555f55fa3a7a45f0d60bcef645ae5b431f7de,test/encoder/EncUT_Reconstruct.cpp,447,5,-1,60,FF1004,buffer/memcpy,buffer/memcpy:Does not check for buffer overflows when copying to destination (CWE-120).,CWE-120,LOW
547b58b63e6dc75a1c072eae00a555f55fa3a7a45f0d60bcef645ae5b431f7de,test/encoder/EncUT_Reconstruct.cpp,474,5,-1,60,FF1004,buffer/memcpy,buffer/memcpy:Does not check for buffer overflows when copying to destination (CWE-120).,CWE-120,LOW
c6eb546f840dae669c45f1bf52cf645cd3493532868ccd90871627cf13581f98,test/encoder/EncUT_InterfaceTest.cpp,95,23,-1,67,FF1029,buffer/read,"buffer/read:Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).","CWE-120,CWE-20",LOW
ce5cc383c84d57ba99553acee05aa3e4b5ed071e1381dd0f14c1e3c25815b30f,test/encoder/EncUT_MotionCompensation.cpp,39,5,-1,52,FF1004,buffer/memcpy,buffer/memcpy:Does not check for buffer overflows when copying to destination (CWE-120).,CWE-120,LOW
fe154e43b7d5291439a23c2477ebbd0f58117605f045ac8d99bf8564e3257577,test/encoder/EncUT_MotionCompensation.cpp,345,9,-1,64,FF1004,buffer/memcpy,buffer/memcpy:Does not check for buffer overflows when copying to destination (CWE-120).,CWE-120,LOW
fe154e43b7d5291439a23c2477ebbd0f58117605f045ac8d99bf8564e3257577,test/encoder/EncUT_MotionCompensation.cpp,357,9,-1,64,FF1004,buffer/memcpy,buffer/memcpy:Does not check for buffer overflows when copying to destination (CWE-120).,CWE-120,LOW
fe154e43b7d5291439a23c2477ebbd0f58117605f045ac8d99bf8564e3257577,test/encoder/EncUT_MotionCompensation.cpp,369,9,-1,64,FF1004,buffer/memcpy,buffer/memcpy:Does not check for buffer overflows when copying to destination (CWE-120).,CWE-120,LOW
2bca49c5590fd9f77a65e015c547de90d711271a229da9dacf561a80fe20aff2,test/processing/ProcessUT_ScrollDetection.cpp,43,11,-1,98,FF1004,buffer/memcpy,buffer/memcpy:Does not check for buffer overflows when copying to destination (CWE-120).,CWE-120,LOW
97afaadd6392879cd615595c34ddab95d38142ab326e4e52746e8552526576db,test/build/windowsphone/codec_ut/Codec_UT_RTComponent.cpp,26,3,-1,32,FF1013,buffer/char,"buffer/char:Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","CWE-119,CWE-120",LOW
1c594a953720573f4f664dd13da9ea2641684bf03c86258817b6f4229c4a4f9b,test/build/windowsphone/codec_ut/Codec_UT_RTComponent.cpp,34,14,-1,40,FF1022,buffer/wcslen,buffer/wcslen:Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,CWE-126,LOW
3c8b05ad455aaee7f837d6e2bf229a3902074cb0fd308074bfffd345168f2c25,test/common/ExpandPicture.cpp,31,5,-1,36,FF1004,buffer/memcpy,buffer/memcpy:Does not check for buffer overflows when copying to destination (CWE-120).,CWE-120,LOW
7973d483a8cda7e4c285b231619b692377e4f2480a032ed92de76c7b3e78f4d9,test/common/ExpandPicture.cpp,32,5,-1,47,FF1004,buffer/memcpy,buffer/memcpy:Does not check for buffer overflows when copying to destination (CWE-120).,CWE-120,LOW
3c8b05ad455aaee7f837d6e2bf229a3902074cb0fd308074bfffd345168f2c25,test/common/ExpandPicture.cpp,67,5,-1,36,FF1004,buffer/memcpy,buffer/memcpy:Does not check for buffer overflows when copying to destination (CWE-120).,CWE-120,LOW
7973d483a8cda7e4c285b231619b692377e4f2480a032ed92de76c7b3e78f4d9,test/common/ExpandPicture.cpp,68,5,-1,47,FF1004,buffer/memcpy,buffer/memcpy:Does not check for buffer overflows when copying to destination (CWE-120).,CWE-120,LOW
c03049ae9c9c0f24ffb290e7a2ab02638ed0f2827353bc712c9e2b20bf993905,test/api/encode_decode_api_test.h,61,3,-1,36,FF1017,format/fprintf,"format/fprintf:If format strings can be influenced by an attacker, they can be exploited (CWE-134).",CWE-134,LOW
52ab24ad52dc0da95f59f22fecab2970a0ccb999f6da8d54f92817869350341c,test/api/DataGenerator.cpp,32,18,-1,67,FF1029,buffer/read,"buffer/read:Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).","CWE-120,CWE-20",LOW
0a0587c3ffc1c73ff38f53fb2f47849a475e3dba2c32016de824417c4d05084e,test/api/DataGenerator.cpp,39,7,-1,70,FF1004,buffer/memcpy,buffer/memcpy:Does not check for buffer overflows when copying to destination (CWE-120).,CWE-120,LOW
71c8bec45a90a703d19f834175591d0c0c75f3ef0b6675021743a09e07d2343e,test/api/encoder_test.cpp,97,12,-1,43,FF1013,buffer/char,"buffer/char:Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","CWE-119,CWE-120",LOW
cfd7f610458a7507cc199e748c4eb181a557d8ed0484c7132df5c055b69e50b3,test/api/decode_api_test.cpp,610,21,-1,52,FF1040,misc/fopen,"misc/fopen:Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",CWE-362,LOW
bcf95ff2463172850c31a303e43dad55178080d1fd695ab270dfaf77918a0501,test/api/decode_api_test.cpp,611,20,-1,54,FF1040,misc/fopen,"misc/fopen:Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",CWE-362,LOW
75bcb43145da406ebd6d63b39f3c35e63cde7e4436b9c42a98af39aeeda68cb3,test/api/decode_api_test.cpp,640,5,-1,68,FF1016,format/printf,"format/printf:If format strings can be influenced by an attacker, they can be exploited (CWE-134).",CWE-134,LOW
617f03294dfb61e2deb036a662b8e7d6b4a9fa83f9918be118f64704fdc96b51,test/api/decode_api_test.cpp,688,21,-1,52,FF1040,misc/fopen,"misc/fopen:Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",CWE-362,LOW
8a9d5e6741a29770f239144bbd795d6ce434dbac9b283c1334504a015b5e582c,test/api/decode_api_test.cpp,720,13,-1,50,FF1004,buffer/memcpy,buffer/memcpy:Does not check for buffer overflows when copying to destination (CWE-120).,CWE-120,LOW
c9dba0efa24d46ef45adf803b753d9f8f4208b97cc96b7ed5839f54ced084f48,test/api/decode_api_test.cpp,726,13,-1,124,FF1016,format/printf,"format/printf:If format strings can be influenced by an attacker, they can be exploited (CWE-134).",CWE-134,LOW
98ee39370f684e8dccc3cd41ead87d4c4c7e7a3ece565fc17230b3ad698ed2eb,test/api/decode_api_test.cpp,764,7,-1,47,FF1016,format/printf,"format/printf:If format strings can be influenced by an attacker, they can be exploited (CWE-134).",CWE-134,LOW
85a7d91244dedfaea202dd1f9643e9964f7af72992d06891ec4c6cf11f3ad396,test/api/decode_api_test.cpp,817,27,-1,68,FF1040,misc/fopen,"misc/fopen:Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",CWE-362,LOW
28cad294c49e40dc2aa0e508a833a9629f83efb329fcd772bc92bb7a1ae09739,test/api/decode_api_test.cpp,819,27,-1,61,FF1040,misc/fopen,"misc/fopen:Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",CWE-362,LOW
4e75a44363ae9c3ff215976141827cd76699c4994c0cb5560d6dbcaa238b98d4,test/api/decode_api_test.cpp,851,23,-1,77,FF1070,input/fread,input/fread:Function accepts input from outside program (CWE-20).,CWE-20,LOW
7076fb9f88787513e87229b5901fd36f71386e744498e1bc35a33becc626025a,test/api/decode_api_test.cpp,854,21,-1,75,FF1070,input/fread,input/fread:Function accepts input from outside program (CWE-20).,CWE-20,LOW
